InvoiceNo,StockCode,Description,UnitPrice,Quantity,TotalSale,PriceTier,QuantityTier,SaleTier,TotalItemsPerOrder,CustomerID,Country,FullInvoiceDate,InvoiceDay,InvoiceMonth,InvoiceYear,Weekday,InvoiceHour,Season,HolidayFlag,RepeatCustomer
C560206,23202,JUMBO BAG VINTAGE LEAF,2.08,-10,-20.8,Low,Medium,Medium,-10,17068,United Kingdom,7/15/2011,15,July,2011,Friday,13,Summer,FALSE,FALSE
C560208,22978,PANTRY ROLLING PIN,3.75,-5,-18.75,Low,Medium,Low,-5,13013,United Kingdom,7/15/2011,15,July,2011,Friday,13,Summer,FALSE,TRUE
C560219,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,0.85,-120,-102,Very Low,Very High,High,-120,12451,Switzerland,7/15/2011,15,July,2011,Friday,15,Summer,FALSE,FALSE
C560220,22423,REGENCY CAKESTAND 3 TIER,12.75,-1,-12.75,Medium,Low,Low,-1,14572,United Kingdom,7/15/2011,15,July,2011,Friday,15,Summer,FALSE,TRUE
C560221,22456,NATURAL SLATE CHALKBOARD LARGE ,4.25,-2,-8.5,Low,Low,Low,-2,13408,United Kingdom,7/15/2011,15,July,2011,Friday,15,Summer,FALSE,TRUE
C560242,22501,PICNIC BASKET WICKER LARGE,9.95,-1,-9.95,Medium,Low,Low,-1,14659,United Kingdom,7/17/2011,17,July,2011,Sunday,12,Summer,FALSE,TRUE
C560243,22501,PICNIC BASKET WICKER LARGE,9.95,-1,-9.95,Medium,Low,Low,-1,14659,United Kingdom,7/17/2011,17,July,2011,Sunday,12,Summer,FALSE,TRUE
C560289,22766,PHOTO FRAME CORNICE,2.95,-3,-8.85,Low,Low,Low,-11,16398,United Kingdom,7/18/2011,18,July,2011,Monday,10,Summer,FALSE,TRUE
C560289,84816,DANISH ROSE BEDSIDE CABINET,39.95,-1,-39.95,High,Low,Medium,-11,16398,United Kingdom,7/18/2011,18,July,2011,Monday,10,Summer,FALSE,TRUE
C560289,22197,POPCORN HOLDER,0.85,-7,-5.95,Very Low,Medium,Low,-11,16398,United Kingdom,7/18/2011,18,July,2011,Monday,10,Summer,FALSE,TRUE
C560301,23198,PANTRY MAGNETIC  SHOPPING LIST,1.45,-1,-1.45,Low,Low,Very Low,-1,14159,United Kingdom,7/18/2011,18,July,2011,Monday,10,Summer,FALSE,TRUE
C560317,22927,GREEN GIANT GARDEN THERMOMETER,5.95,-2,-11.9,Medium,Low,Low,-3,15527,United Kingdom,7/18/2011,18,July,2011,Monday,10,Summer,FALSE,TRUE
C560317,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4.95,-1,-4.95,Low,Low,Very Low,-3,15527,United Kingdom,7/18/2011,18,July,2011,Monday,10,Summer,FALSE,TRUE
C560330,22374,AIRLINE BAG VINTAGE JET SET RED,4.25,-1,-4.25,Low,Low,Very Low,-3,17841,United Kingdom,7/18/2011,18,July,2011,Monday,11,Summer,FALSE,TRUE
C560330,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,2.1,-1,-2.1,Low,Low,Very Low,-3,17841,United Kingdom,7/18/2011,18,July,2011,Monday,11,Summer,FALSE,TRUE
C560330,22981,PANTRY APPLE CORER,1.45,-1,-1.45,Low,Low,Very Low,-3,17841,United Kingdom,7/18/2011,18,July,2011,Monday,11,Summer,FALSE,TRUE
C560331,22649,STRAWBERRY FAIRY CAKE TEAPOT,4.95,-1,-4.95,Low,Low,Very Low,-2,17706,United Kingdom,7/18/2011,18,July,2011,Monday,11,Summer,FALSE,TRUE
C560331,22891,TEA FOR ONE POLKADOT,4.25,-1,-4.25,Low,Low,Very Low,-2,17706,United Kingdom,7/18/2011,18,July,2011,Monday,11,Summer,FALSE,TRUE
C560365,23284,DOORMAT KEEP CALM AND COME IN,7.95,-1,-7.95,Medium,Low,Low,-2,14390,United Kingdom,7/18/2011,18,July,2011,Monday,12,Summer,FALSE,TRUE
C560365,23080,RED METAL BOX TOP SECRET,8.25,-1,-8.25,Medium,Low,Low,-2,14390,United Kingdom,7/18/2011,18,July,2011,Monday,12,Summer,FALSE,TRUE
C560372,M,Manual,4287.63,-1,-4287.63,Very High,Low,Very High,-1,17448,United Kingdom,7/18/2011,18,July,2011,Monday,12,Summer,FALSE,FALSE
C560384,M,Manual,125,-1,-125,Very High,Low,High,-1,14808,United Kingdom,7/18/2011,18,July,2011,Monday,12,Summer,FALSE,TRUE
C560390,22698,PINK REGENCY TEACUP AND SAUCER,2.95,-1,-2.95,Low,Low,Very Low,-1,12930,United Kingdom,7/18/2011,18,July,2011,Monday,13,Summer,FALSE,TRUE
C560391,22698,PINK REGENCY TEACUP AND SAUCER,2.95,-1,-2.95,Low,Low,Very Low,-1,12930,United Kingdom,7/18/2011,18,July,2011,Monday,13,Summer,FALSE,TRUE
C560395,22892,SET OF SALT AND PEPPER TOADSTOOLS,1.06,-24,-25.44,Low,High,Medium,-26,15125,United Kingdom,7/18/2011,18,July,2011,Monday,13,Summer,FALSE,TRUE
C560395,22846,BREAD BIN DINER STYLE RED ,14.95,-2,-29.9,Medium,Low,Medium,-26,15125,United Kingdom,7/18/2011,18,July,2011,Monday,13,Summer,FALSE,TRUE
C560396,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,0.85,-96,-81.6,Very Low,Very High,Medium,-288,18087,United Kingdom,7/18/2011,18,July,2011,Monday,13,Summer,FALSE,TRUE
C560396,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,0.85,-96,-81.6,Very Low,Very High,Medium,-288,18087,United Kingdom,7/18/2011,18,July,2011,Monday,13,Summer,FALSE,TRUE
C560396,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,0.85,-96,-81.6,Very Low,Very High,Medium,-288,18087,United Kingdom,7/18/2011,18,July,2011,Monday,13,Summer,FALSE,TRUE
C560408,M,Manual,550.64,-1,-550.64,Very High,Low,Very High,-1,13564,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.95,-6,-17.7,Low,Medium,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,84949,SILVER HANGING T-LIGHT HOLDER,1.65,-6,-9.9,Low,Medium,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,0.65,-16,-10.4,Very Low,Medium,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,84078A,SET/4 WHITE RETRO STORAGE CUBES ,39.95,-1,-39.95,High,Low,Medium,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,82494L,WOODEN FRAME ANTIQUE WHITE ,2.95,-6,-17.7,Low,Medium,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,82486,WOOD S/3 CABINET ANT WHITE FINISH,8.95,-4,-35.8,Medium,Low,Medium,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,82483,WOOD 2 DRAWER CABINET WHITE FINISH,6.95,-4,-27.8,Medium,Low,Medium,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,82482,WOODEN PICTURE FRAME WHITE FINISH,2.55,-6,-15.3,Low,Medium,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,71459,HANGING JAM JAR T-LIGHT HOLDER,0.85,-12,-10.2,Very Low,Medium,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,48184,DOORMAT ENGLISH ROSE ,7.95,-2,-15.9,Medium,Low,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,48138,DOORMAT UNION FLAG,7.95,-2,-15.9,Medium,Low,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,23233,WRAP POPPIES  DESIGN,0.42,-25,-10.5,Very Low,High,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,23232,WRAP VINTAGE LEAF DESIGN,0.42,-25,-10.5,Very Low,High,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,23075,PARLOUR CERAMIC WALL HOOK,4.15,-4,-16.6,Low,Low,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,22986,WRAP GINGHAM ROSE ,0.42,-25,-10.5,Very Low,High,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,22897,OVEN MITT APPLES DESIGN,1.45,-10,-14.5,Low,Medium,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,22798,ANTIQUE GLASS DRESSING TABLE POT,2.95,-8,-23.6,Low,Medium,Medium,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,22794,SWEETHEART WIRE MAGAZINE RACK,7.95,-2,-15.9,Medium,Low,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,22784,LANTERN CREAM GAZEBO ,4.95,-3,-14.85,Low,Low,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,22776,SWEETHEART CAKESTAND 3 TIER,9.95,-2,-19.9,Medium,Low,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,22704,WRAP RED APPLES ,0.42,-25,-10.5,Very Low,High,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,22675,FRENCH KITCHEN SIGN BLUE METAL,1.25,-12,-15,Low,Medium,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,22672,FRENCH BATHROOM SIGN BLUE METAL,1.65,-12,-19.8,Low,Medium,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,22485,SET OF 2 WOODEN MARKET CRATES,12.75,-2,-25.5,Medium,Low,Medium,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,21755,LOVE BUILDING BLOCK WORD,5.95,-3,-17.85,Medium,Low,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,21749,LARGE RED RETROSPOT WINDMILL,2.1,-6,-12.6,Low,Medium,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,21746,SMALL RED RETROSPOT WINDMILL,1.25,-12,-15,Low,Medium,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,21523,DOORMAT FANCY FONT HOME SWEET HOME,7.95,-2,-15.9,Medium,Low,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,20718,RED RETROSPOT SHOPPER BAG,1.25,-10,-12.5,Low,Medium,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,20717,STRAWBERRY SHOPPER BAG,1.25,-10,-12.5,Low,Medium,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560409,15036,ASSORTED COLOURS SILK FAN,0.83,-24,-19.92,Very Low,High,Low,-287,16717,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560414,M,Manual,550.64,-1,-550.64,Very High,Low,Very High,-1,13564,United Kingdom,7/18/2011,18,July,2011,Monday,14,Summer,FALSE,TRUE
C560418,M,Manual,717.23,-1,-717.23,Very High,Low,Very High,-1,17809,United Kingdom,7/18/2011,18,July,2011,Monday,15,Summer,FALSE,TRUE
C560420,M,Manual,1592.49,-1,-1592.49,Very High,Low,Very High,-1,15369,United Kingdom,7/18/2011,18,July,2011,Monday,15,Summer,FALSE,FALSE
C560430,M,Manual,611.86,-1,-611.86,Very High,Low,Very High,-1,13154,United Kingdom,7/18/2011,18,July,2011,Monday,15,Summer,FALSE,FALSE
C560435,M,Manual,294.92,-1,-294.92,Very High,Low,High,-1,17603,United Kingdom,7/18/2011,18,July,2011,Monday,16,Summer,FALSE,TRUE
C560436,M,Manual,705.45,-1,-705.45,Very High,Low,Very High,-1,17603,United Kingdom,7/18/2011,18,July,2011,Monday,16,Summer,FALSE,TRUE
C560474,21429,RED GINGHAM ROSE JEWELLERY BOX,1.95,-2,-3.9,Low,Low,Very Low,-2,12705,Germany,7/19/2011,19,July,2011,Tuesday,10,Summer,FALSE,TRUE
C560526,22197,POPCORN HOLDER,0.72,-4,-2.88,Very Low,Low,Very Low,-6,16401,United Kingdom,7/19/2011,19,July,2011,Tuesday,11,Summer,FALSE,TRUE
C560526,20725,LUNCH BAG RED RETROSPOT,1.65,-2,-3.3,Low,Low,Very Low,-6,16401,United Kingdom,7/19/2011,19,July,2011,Tuesday,11,Summer,FALSE,TRUE
C560533,22493,PAINT YOUR OWN CANVAS SET,1.65,-2,-3.3,Low,Low,Very Low,-4,16488,United Kingdom,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,FALSE
C560533,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1.65,-2,-3.3,Low,Low,Very Low,-4,16488,United Kingdom,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,FALSE
C560540,85099B,JUMBO BAG RED RETROSPOT,2.08,-1,-2.08,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,0.55,-1,-0.55,Very Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23306,SET OF 36 DOILIES PANTRY DESIGN,1.45,-1,-1.45,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23297,SET 40 HEART SHAPE PETIT FOUR CASES,1.65,-2,-3.3,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23296,SET OF 6 TEA TIME BAKING CASES,1.25,-2,-2.5,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23295,SET OF 12 MINI LOAF BAKING CASES,0.83,-2,-1.66,Very Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23294,SET OF 6 SNACK LOAF BAKING CASES,0.83,-2,-1.66,Very Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23293,SET OF 12 FAIRY CAKE BAKING CASES,0.83,-2,-1.66,Very Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23291,DOLLY GIRL CHILDRENS CUP,1.25,-1,-1.25,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23256,CHILDRENS CUTLERY SPACEBOY ,4.15,-1,-4.15,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23255,CHILDRENS CUTLERY CIRCUS PARADE,4.15,-1,-4.15,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23254,CHILDRENS CUTLERY DOLLY GIRL ,4.15,-1,-4.15,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23245,SET OF 3 REGENCY CAKE TINS,4.95,-1,-4.95,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23244,ROUND STORAGE TIN VINTAGE LEAF,1.95,-1,-1.95,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4.95,-1,-4.95,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23242,TREASURE TIN BUFFALO BILL ,2.08,-1,-2.08,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23241,TREASURE TIN GYMKHANA DESIGN,2.08,-1,-2.08,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23240,SET OF 4 KNICK KNACK TINS DOILEY ,4.15,-1,-4.15,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23237,SET OF 4 KNICK KNACK TINS LEAF,4.15,-1,-4.15,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23236,DOILEY STORAGE TIN,2.89,-1,-2.89,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23235,STORAGE TIN VINTAGE LEAF,2.89,-1,-2.89,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23232,WRAP VINTAGE LEAF DESIGN,0.42,-1,-0.42,Very Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23229,VINTAGE DONKEY TAIL GAME ,3.75,-1,-3.75,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23209,LUNCH BAG DOILEY PATTERN ,1.65,-1,-1.65,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23207,LUNCH BAG ALPHABET DESIGN,1.65,-1,-1.65,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23206,LUNCH BAG APPLE DESIGN,1.65,-1,-1.65,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23203,JUMBO BAG DOILEY PATTERNS,2.08,-1,-2.08,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23201,JUMBO BAG ALPHABET,2.08,-1,-2.08,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1.65,-1,-1.65,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,1.65,-1,-1.65,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23174,REGENCY SUGAR BOWL GREEN,4.15,-1,-4.15,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23167,SMALL CERAMIC TOP STORAGE JAR ,0.83,-1,-0.83,Very Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23166,MEDIUM CERAMIC TOP STORAGE JAR,1.25,-1,-1.25,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23165,LARGE CERAMIC TOP STORAGE JAR,1.65,-1,-1.65,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23159,SET OF 5 PANCAKE DAY MAGNETS,2.08,-1,-2.08,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23154,SET OF 4 JAM JAR MAGNETS,2.08,-1,-2.08,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23108,SET OF 10 LED DOLLY LIGHTS,6.25,-1,-6.25,Medium,Low,Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,22973,CHILDREN'S CIRCUS PARADE MUG,1.65,-1,-1.65,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,4.95,-1,-4.95,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,22546,MINI JIGSAW PURDEY,0.42,-1,-0.42,Very Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,22545,MINI JIGSAW BUNNIES,0.42,-1,-0.42,Very Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,22492,MINI PAINT SET VINTAGE ,0.65,-36,-23.4,Very Low,High,Medium,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,22150,3 STRIPEY MICE FELTCRAFT,1.95,-1,-1.95,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,22147,FELTCRAFT BUTTERFLY HEARTS,1.45,-1,-1.45,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,22138,BAKING SET 9 PIECE RETROSPOT ,4.95,-1,-4.95,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,21974,SET OF 36 PAISLEY FLOWER DOILIES,1.45,-1,-1.45,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,21936,RED RETROSPOT PICNIC BAG,2.95,-1,-2.95,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,21933,PINK VINTAGE PAISLEY PICNIC BAG,1.65,-1,-1.65,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,21929,JUMBO BAG PINK VINTAGE PAISLEY,2.08,-1,-2.08,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,21917,SET 12 KIDS  WHITE CHALK STICKS,0.42,-1,-0.42,Very Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,21843,RED RETROSPOT CAKE STAND,10.95,-1,-10.95,Medium,Low,Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,21503,TOYBOX  WRAP ,0.42,-1,-0.42,Very Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1.45,-1,-1.45,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,20979,36 PENCILS TUBE RED RETROSPOT,1.25,-1,-1.25,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,20725,LUNCH BAG RED RETROSPOT,1.65,-1,-1.65,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,23292,SPACEBOY CHILDRENS CUP,1.25,-1,-1.25,Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560540,21918,SET 12 KIDS COLOUR  CHALK STICKS,0.42,-1,-0.42,Very Low,Low,Very Low,-97,12415,Australia,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560550,85103,SILVER T-LIGHT SETTING,5.95,-37,-220.15,Medium,High,High,-37,12971,United Kingdom,7/19/2011,19,July,2011,Tuesday,12,Summer,FALSE,TRUE
C560556,84949,SILVER HANGING T-LIGHT HOLDER,1.65,-5,-8.25,Low,Medium,Low,-12,13089,United Kingdom,7/19/2011,19,July,2011,Tuesday,13,Summer,FALSE,TRUE
C560556,23171,REGENCY TEA PLATE GREEN ,1.65,-1,-1.65,Low,Low,Very Low,-12,13089,United Kingdom,7/19/2011,19,July,2011,Tuesday,13,Summer,FALSE,TRUE
C560556,22360,GLASS JAR ENGLISH CONFECTIONERY,2.95,-2,-5.9,Low,Low,Low,-12,13089,United Kingdom,7/19/2011,19,July,2011,Tuesday,13,Summer,FALSE,TRUE
C560556,22364,GLASS JAR DIGESTIVE BISCUITS,2.95,-4,-11.8,Low,Low,Low,-12,13089,United Kingdom,7/19/2011,19,July,2011,Tuesday,13,Summer,FALSE,TRUE
C560558,23170,REGENCY TEA PLATE ROSES ,1.65,-2,-3.3,Low,Low,Very Low,-2,12921,United Kingdom,7/19/2011,19,July,2011,Tuesday,13,Summer,FALSE,TRUE
C560559,21314,SMALL GLASS HEART TRINKET POT,0.85,-3,-2.55,Very Low,Low,Very Low,-7,16145,United Kingdom,7/19/2011,19,July,2011,Tuesday,13,Summer,FALSE,TRUE
C560559,21067,VINTAGE RED TEATIME MUG,1.25,-3,-3.75,Low,Low,Very Low,-7,16145,United Kingdom,7/19/2011,19,July,2011,Tuesday,13,Summer,FALSE,TRUE
C560559,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2.95,-1,-2.95,Low,Low,Very Low,-7,16145,United Kingdom,7/19/2011,19,July,2011,Tuesday,13,Summer,FALSE,TRUE
C560560,22423,REGENCY CAKESTAND 3 TIER,12.75,-1,-12.75,Medium,Low,Low,-2,17738,United Kingdom,7/19/2011,19,July,2011,Tuesday,13,Summer,FALSE,FALSE
C560560,22699,ROSES REGENCY TEACUP AND SAUCER ,2.95,-1,-2.95,Low,Low,Very Low,-2,17738,United Kingdom,7/19/2011,19,July,2011,Tuesday,13,Summer,FALSE,FALSE
C560561,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,8.5,-1,-8.5,Medium,Low,Low,-4,17651,United Kingdom,7/19/2011,19,July,2011,Tuesday,13,Summer,FALSE,TRUE
C560561,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,3.29,-3,-9.87,Low,Low,Low,-4,17651,United Kingdom,7/19/2011,19,July,2011,Tuesday,13,Summer,FALSE,TRUE
C560563,23173,REGENCY TEAPOT ROSES ,9.95,-1,-9.95,Medium,Low,Low,-3,14911,Ireland,7/19/2011,19,July,2011,Tuesday,13,Summer,FALSE,TRUE
